method,board,nodes,solve_length,opt_solve,solve_time
BFS,HBBJKLH..JKLAAIJ....ICCCDDDEE.FFGG..,6102,46,31,0.28046321868896484
BFS,FBBBJKF...JK.AAHJKCCGH....GIDDEEEI..,6091,52,31,0.26256585121154785
BFS,GBB..JGCCC.J..HAAKDDHI.K...IEEFFFI..,3099,51,31,0.12592840194702148
BFS,...HBB..GHCCAAGIJKF..IJKFDDDJL..EE.L,5197,53,31,0.2361156940460205
BFS,GBBBKLGCCCKLAAHI.L..HI.....JDDEE.JFF,5903,57,31,0.2673633098602295
BFS,..HBBBCCHJ..GAAJK.GDDJK...IEE.FFI...,3167,54,31,0.1238701343536377
BFS,FBBHIKF.GHIKAAGHJL.CCCJLDDD...EEE...,5868,43,31,0.26630687713623047
BFS,I.BBCCI.JDDLAAJ..L.EEFFMGGGK.MHHHK..,3712,51,31,0.17005586624145508
BFS,BBICCLDDI.KLGHAAKMGHEEKMGH.J.....JFF,2135,48,31,0.09545612335205078
BFS,G.BBCCG.HDDDAAH.JK...IJKEEEIJL...FFL,5215,47,31,0.2513611316680908
BFS,..HBBBCCH.KLGAA.KLG.IDDL..IJEEFFFJ..,4295,49,31,0.18928956985473633
BFS,.FBBKL.FGIKLAAGI.ME.HCCME.HJ.ME..JDD,1716,48,31,0.06911230087280273
BFS,H.BBCCH.IJDDAAIJKL.EEJKL.FFFKMGG...M,6043,52,31,0.2889838218688965
BFS,BBB.CC..IDDKAAI..KHEE.JLHFF.JLGGG..L,3456,40,31,0.14774751663208008
BFS,GBB.KLGCCCKLAAI.KMH.IDDMHEEJ..FF.J..,5583,53,31,0.2572212219238281
BFS,FBBBJLFCCCJLAAGHKL..GHK....IDD...IEE,4571,61,31,0.4837653636932373
BFS,GIJKBBGIJK.MAAJ..MHCCDDMHEE.L.FF..L.,3585,59,31,0.15112972259521484
BFS,BBBCCL..JDDLAAJ.KMIEE.KMIFF..MGG..HH,3650,44,31,0.1596088409423828
BFS,..HBB.CCH.JKGAA.JKGDDDJ.G..I..EE.IFF,6011,51,31,0.2642233371734619
BFS,BBJK..I.JKCCIAAK.LDDEE.LFFF.....GGHH,4111,49,31,0.16970348358154297
BFS,BBB..L..JCCLAAJK.LI..KDDIEEFFFGGHH..,3804,52,31,0.16989564895629883
BFS,BBBCCL..IDDLAAI..MHEEJKMHFFJKMGG.J..,3720,44,31,0.16369247436523438
BFS,BBB.KL.CC.KLAAIJ.LH.IJDDHEEFFFGGG...,4495,52,31,0.19781088829040527
BFS,...HBB..GHCCAAGIJLF..IJLFDDDKL..EEK.,4057,53,31,0.17882561683654785
BFS,EBBG.JE.FGHJAAFGHK..FCCK....IK.DD.I.,4328,57,31,0.18654537200927734
BFS,F..BBKF...JKGAA.JLG.HCCLG.HIDDEEHI..,1872,52,31,0.08463454246520996
BFS,BBBI.JGCCI.JG.HAAJDDH.....HEEE.FF...,3221,56,31,0.13009119033813477
BFS,BB.IJ....IJ.GAAI..G.HCCCDDHEE.FFF...,4242,47,31,0.17376947402954102
BFS,BBB.LM.CC.LMAAJK..I.JKDDIEEFFNGGGHHN,4991,49,31,0.2303781509399414
BFS,HIBBBLHICCKLHAA.KMDDJ.KM..JEE.FFGG..,5455,42,31,0.2640872001647949
BFS,..IBB.G.I.JKGAA.JKCCDDJL.HEEEL.HFFF.,1631,49,31,0.06461429595947266
BFS,BBBHJLFCCHJLFAAIKMDDGIKM..GEEM......,3270,53,31,0.15102934837341309
BFS,BBB.J..CCCJKAAHIJKG.HIDDGEEE.L.FF..L,4721,51,31,0.20815682411193848
BFS,F.IBBBF.ICCCGAAJ.LGH.JKLGHDDKMEEE..M,3669,48,31,0.16640162467956543
BFS,BBGCC.F.G.I.FAA.IJFDDDIJ...H.....HEE,2378,49,31,0.09716486930847168
BFS,GBBBK.G.CCK.AAIJK.H.IJDDHEEJ.LFFF..L,3975,44,31,0.17592525482177734
BFS,BBBHJ.F..HJKFAAI.KCCGI.L..GDDLEEE..L,3125,48,31,0.13800644874572754
BFS,H..BBBH.CCDDAAI..KEEIJ.KFFFJ.LGG...L,2732,46,31,0.11570215225219727
BFS,FBBB.JF.GCCJAAGH..DDDH.....IEE...I..,639,54,31,0.022091388702392578
BFS,.HBBBKGH..JKGHAAJLCCI.JL..IDD..EEFF.,3100,41,31,0.13698554039001465
BFS,FBBB.JF..H.JAAGH.KCCGI.K...IDDEEE...,2701,49,31,0.10633134841918945
BFS,GBBIJKG..IJKAAHI....HCCCDDDEE.FFF...,4361,45,31,0.18852448463439941
BFS,BBB..LCCH..LAAHJKMGDDJKMG.IEEMFFI...,2359,49,31,0.11540889739990234
BFS,BB.KCCDD.K..HAAL..H.JLEEI.JFFMIGGG.M,2060,53,31,0.09607410430908203
BFS,..G.BB.FG.JLEFAAJLEFHCCM..HIKM.DDIKM,853,48,31,0.03392672538757324
BFS,BBBICC.DDI...AAJKLEEEJKL..HFFL..HGG.,3370,53,31,0.14886212348937988
BFS,HBBJK.H.IJK.AAIJ...CCCDDEEE..LFFGG.L,3954,46,31,0.1696338653564453
BFS,BBJ..MCCJ..M.IKAAMHIKLDDHEEL..FFGGG.,3222,61,31,0.13308358192443848
BFS,F...IJFBBBIJ..GAAKCCGH.K...HDDEEEH..,2686,53,31,0.11183428764343262
BFS,..BBLMCCCJLM.AAJ.MDDIK..H.IKEEHFFGG.,3554,51,31,0.15962648391723633
BFS,BBBJ.KCC.J.KHAAJ.LH.IDDLEEI....FFFGG,1459,48,31,0.057120323181152344
BFS,HBBJK.H.IJK.AAIJ...CCCDDEEFF.LGGG..L,3817,46,31,0.16470050811767578
BFS,BBB.HJ....HJAA..IK.FCCIK.FGDDKEEG...,2245,57,31,0.09235215187072754
BFS,BBBJKLCCCJKLAAI..MDDI..MH.EEFFH..GGG,3350,51,31,0.15146946907043457
BFS,G.BBCCG.HDDDAAH.JK...IJKEEEIJL..FFFL,3686,47,31,0.46395421028137207
BFS,H.BBCCH.IJDDAAIJKL.EEJKL.FFFKMGGG..M,4215,53,31,0.19467759132385254
BFS,BBICC...IJ..AAIJ..HDDKEEHFFK.L..GG.L,2262,57,31,0.08494830131530762
BFS,...HBB..GHCCAAGIJKF..IJKFDDDJL.EEE.L,3452,53,31,0.1538856029510498
BFS,.F.BBB.F.HI.AA.HIJECCCIJE.G..KE.GDDK,2928,51,31,0.11868929862976074
BFS,BBBCCMDDEE.MAAJ..NI.JFFNIGGKLNHH.KL.,1868,45,31,0.08097410202026367
BFS,BBBCCL..JDDLAAJ..MIEEFFMIGGK..HHHK..,2704,48,31,0.11347603797912598
BFS,.BBCCCDDD.KLAAJ.KLHIJ.EEHIFFFMGG...M,2552,50,31,0.11339163780212402
BFS,G.BBCCG....KAAH..KDDHEELFFFIJL...IJ.,3014,54,31,0.1231386661529541
BFS,BBB.K.GCCCK.GAA.KLHIJDDLHIJEEMFFF..M,4140,47,31,0.18802952766418457
BFS,...IBBFG.IJ.FGAAJKFGCCJK..H..LDDHEEL,1392,49,31,0.05756115913391113
BFS,E..G..EBBG.IAAFG.I..FCCJ..F.HJ.DD.HJ,2770,59,31,0.10956287384033203
BFS,BBHI..G.HI..GAAI..G..CCCDDD..JEEFF.J,2083,60,31,0.08391427993774414
BFS,.BBB..G..IK.GAAIK.CCHJK...HJDD.EEFF.,3807,49,31,0.15213894844055176
BFS,BBCC.MIDDD.MI.KAAMEEKL..J..LFFJGGHH.,3417,47,31,0.15279769897460938
BFS,.HIJ...HIJBBAAI...GCCC.KGDD..KEEFF.K,1988,64,31,0.07740092277526855
BFS,HBBCC.H.IJDDAAIJ...EEKLMFFFKLM..GGL.,3211,50,31,0.1429147720336914
BFS,.BBCCL..IDDLAAIK.MHEEK.MH.JFFMGGJ...,1725,54,31,0.0675652027130127
BFS,HBBCCCHDDD.LAAI..L..IEELFFFJK.GGGJK.,2447,49,31,0.10400128364562988
BFS,FBBBJKF.H.JKAAHIJ.G..ICCGDDI.LEEE..L,3464,49,31,0.15714430809020996
BFS,BBGCC.F.G.IJFAA.IJFDDDIJ...H.....HEE,1807,50,31,0.07453417778015137
BFS,...HBB..GHCCAAGIJLF..IJLFDDDKL.EEEK.,2655,53,31,0.11622262001037598
BFS,BBBCCKDDEE.KAAIJ..H.IJFFHGGG........,558,45,31,0.0219881534576416
BFS,BBBCCL..IDDLAAI.KMHEEJKMHFFJKMGG.J..,2484,45,31,0.10744643211364746
BFS,BBBH.J...H.JAA.I.KFCCI.KF.GDDKEEG...,1531,48,31,0.060398101806640625
BFS,BBBL....KLCCAAK..MDDEE.MJFFFGGJHHHII,1080,47,31,0.04381966590881348
BFS,H..BBBH.CCDDAAI..KEEIJ.KFFFJ.LGGG..L,1875,46,31,0.07893085479736328
BFS,BBB..IF.G..IF.GAAJFCCH.J...HDDEEEH..,1385,50,31,0.05225729942321777
BFS,HBBCCCH.I..LAAI.KLDDEEKL...JFFGGGJ..,2747,46,31,0.1137850284576416
BFS,BBBIJ...HIJKAAH.JKGCC.DDGEEE.LFF...L,3220,54,31,0.13642334938049316
BFS,..G.BBEFG.JLEFAAJLEFHCCM..HIKM.DDIKM,547,49,31,0.021504640579223633
BFS,BBI...G.ICCCGAAJ.KDD.J.KH..JEEHFFF..,1703,52,31,0.06990981101989746
BFS,BBBCCLGDDJ.LGAAJ.MGHEEEM.HI.K.FFI.K.,2441,48,31,0.10701298713684082
BFS,BBCC.L..IJ.LAAIJ.L..IKDDHEEK..HFFGG.,1864,58,31,0.07387447357177734
BFS,G.IJBBG.IJ.MHAAK.MHCCK..H.DDLNEEFFLN,2032,50,31,0.08575105667114258
BFS,EBB.IJE.F.IJ..FAAKCCCH.K..GHDD..GH..,1779,54,31,0.07045745849609375
BFS,..GBBB..G.JKAAH.JKCCHDDKF..I..FEEI..,2416,45,31,0.0927729606628418
BFS,HIBBCCHI.KL.HAAKL.DDJ.L...JEE..FFGG.,1754,49,31,0.07005739212036133
BFS,BBBHJ.F..HJKFAAIJKCCGI.L..GDDLEEE..L,2426,50,31,0.10409069061279297
BFS,HBBJK.H.IJK.AAIJ...CCCDDEE...LFFFGGL,2318,45,31,0.09631729125976562
BFS,BBCCKLG..JKLGAAJ.MHDDD.MH.I...EEI.FF,2141,49,31,0.08847713470458984
BFS,BBBL....KLCCAAK..MDDEE.MJFFFGGJHHIII,955,47,31,0.03927803039550781
BFS,FBBHIKF.GHIKAAGHJL.CCCJLDDD..LEEE...,2558,43,31,0.10883378982543945
BFS,GBBIJLG.HIJLAAHIKM.CCCKMDD....EEEFF.,2430,43,31,0.11931014060974121
BFS,BBCC.MIDDL.MIAAL..EEKL..J.KFF.JGGGHH,1585,50,31,0.12196683883666992
BFS,..FGBB..FGIJAAFHIJECCH.KE..H.KDD...K,1383,50,31,0.10237789154052734
BFS,HBBCC.H.IJDDAAIJ.M.EEKLMFFFKLM.GGG..,2183,50,31,0.17931842803955078
BFS,.BBBIK..FGIKAAFGJKECCCJ.E..HDD...H..,2112,47,31,0.165435791015625
BFS,..IBB.CCI.K.HAA.K.HDDDK.H..JEEFF.JGG,2732,52,31,0.21465468406677246
BFS,BBCCCLG..J.LGAAJ.LDDIEE..HI.K..HFFK.,1958,50,31,0.13637113571166992
BFS,....I.BBBGIJAAFG.JE.FCCJEDDH.....H..,2105,62,31,0.14284729957580566
BFS,...GBB..FG.IAAFH.ICC.H.JEDDD.JE.....,1451,49,31,0.10170102119445801
BFS,BBBCC...IJ..AAIJ..HDDJEEHFF.K.GG..K.,1865,54,31,0.13228964805603027
BFS,GHBBBKGH..JKGAA.JLCCI.JL..IDDL.EE.FF,1462,41,31,0.11760425567626953
BFS,HBBCC.H.IJDDAAIJ.M.EEKLMFFFKLM..GGL.,2245,51,31,0.17923402786254883
BFS,IJBBCCIJDD.N.JKAANEEKM.N..LMFFGGLHH.,2125,43,31,0.18007254600524902
BFS,FHBBKMFHI.KMAAI.LMGCCCL.G..J..DD.JEE,1737,48,31,0.13144898414611816
BFS,.BBBIJ..FGIJAAFGIKECCC.KE..HDD...H..,2151,48,31,0.1599266529083252
BFS,GBBBJKG.H.JKAAHI..CC.IDDEEEI.LFF...L,1997,46,31,0.14154267311096191
BFS,BBCCCLGDDJ.LGAAJ.MGHEEEM.HI.K.FFI.K.,1871,48,31,0.1484372615814209
BFS,BB.H..F..HCCFAAH.I..GDDIEEG..J..G..J,817,63,31,0.05188608169555664
BFS,BBBJ.K...J.KAAI..KH.ICCCHDDEE.HFFGG.,1673,51,31,0.12029600143432617
BFS,BBF.I.E.F.IJEAA.IJE.CCCK..GH.K..GHDD,1446,48,31,0.10750222206115723
BFS,...GBB..FGCCAAFHIKE..HIKEDDDJL....JL,1484,54,31,0.11380743980407715
BFS,HBBJK.H.IJK.AAIJ...CCCDDEEEFFLGG...L,1885,45,31,0.14431476593017578
BFS,HBBCC.H.IJDDAAIJL..EEKLMFFFKLM.GGG..,2024,51,31,0.16501760482788086
BFS,GBBBKLGCCCKLAAHI.L..HI.....JDDEEEJFF,2153,57,31,0.1644289493560791
BFS,F..BBBF..H.JFAAHIJCCGHIK..GDDKEEE..K,1148,47,31,0.0875241756439209
BFS,.HBBCC.HIDDDAAI..KG.IJ.KGEEJ.LFFF..L,161,39,31,0.01117563247680664
BFS,..BBJ.CCCHJ.AAGHJ.F.GDD.FEEI.....I..,1848,62,31,0.13083696365356445
BFS,BBBI..G..I..GAAJ.KCCHJ.K..HDDKEEEFF.,1845,52,31,0.13052630424499512
BFS,BBK..NH.KCCNHAA...IJLDD.IJLMEE.FFMGG,1,1,31,9.775161743164062e-06
BFS,BBB..J..G..J..GAAJ.CCIDD..HIEE..HFF.,1866,45,31,0.12395834922790527
BFS,GBBB.KGCC.JKG.AAJLDDHIJL..HIEEFFFI..,2126,49,31,0.16524291038513184
BFS,F...IKFBBBIKAAG.J.CCGHJ....HDDEEEH..,1487,55,31,0.10876917839050293
BFS,FBBHIKF.GHIKAAGHJL.CCCJLDDD.J.EEE...,1864,43,31,0.14645862579345703
BFS,BBB..JEFG..JEFGAAJ..HICC..HI....HDD.,1423,44,31,0.09757661819458008
BFS,BBCCCL..IDDLAAI..M..IJKMHEEJK.HFFJGG,1181,42,31,0.09471654891967773
BFS,BBBCCL..IDDLAAI..M..IJKMHEEJK.HFFJGG,1155,42,31,0.09099507331848145
BFS,HBBCCMH..J.MAAIJ..DDIKEEFFFKL..GGGL.,976,58,31,0.06824731826782227
BFS,G.JBBBG.JK..HAAKL.HICCLMHIDD.MEEEFFM,1787,49,31,0.1361403465270996
BFS,...G....FGBBAAFGHJCC..HJEDDDIJE...I.,1770,54,31,0.12479877471923828
BFS,..IBBBF.ICCCFAAJKLGDDJKLGH.J.M.HEEEM,1551,42,31,0.12328553199768066
BFS,IBBCC.I.KDDMAAK..MJ..LEEJFFL.NJGGHHN,1436,49,31,0.10438323020935059
BFS,FHBBBKFH.J.KFAAJ.KCCI...G.IDD.G.IEEE,850,50,31,0.05956315994262695
BFS,HBBJCCH..JL.AA.KLMDDDKLM..IEEMFFIGG.,1679,47,31,0.12484526634216309
BFS,J..LBBJCCL.MAAK..MDDKEEMFFFGG.HHHII.,1876,44,31,0.13268160820007324
BFS,BBHI..G.HI..GAAI..G.CCC.DDD.J.EEFFJ.,1511,61,31,0.11150765419006348
BFS,G.JBBBG.JK..HAAKL.HICCLMHIDD.MEEFFFM,1805,49,31,0.1483771800994873
BFS,GBBB.KG..I.KGAAIJLCCHIJL..HDDD.EEFF.,1404,42,31,0.11153912544250488
BFS,.BBCCCDDD..KAAI..KEEI.JLHFF.JLHGGG.L,1340,38,31,0.10138678550720215
BFS,.BBBCCDDD..KAAI..KEEI.JLHFF.JLHGGG.L,1340,38,31,0.09796452522277832
BFS,.IBBCC.IDD.M.IAALMEEJKLM..JKFF.GGHH.,1748,46,31,0.1332111358642578
BFS,BB.HCCF..H..FAAH.I..GDDIEEG..I..G...,1120,65,31,0.07084441184997559
BFS,...GBB..FGI.AAFHI.CC.HJ.EDDDJ.E.....,934,49,31,0.06451916694641113
BFS,IJBBCCIJDD.NIJKAANEEKM.N..LMFFGGLHH.,1419,43,31,0.1109459400177002
BFS,G..IBBG..IK.GAAJKLCCCJKL..HDDLEEHFF.,1160,48,31,0.08983850479125977
BFS,GBBBK.GCCCK.AAHIK...HI.....JDD.EEJFF,1657,56,31,0.13434123992919922
BFS,.FGIBB.FGIKLAAH.KLE.HCCLE.HJ..EDDJ..,1342,46,31,0.10198211669921875
BFS,IJBBCCIJDDL.IJAAL.EEK.LM..KFFM.GGHHM,1628,44,31,0.12624835968017578
BFS,HBBCC.H.IJDDAAIJLM.EEKLMFFFKLM.GGG..,1424,52,31,0.11435413360595703
BFS,...H....GHBBAAGHI.CC..I.FDDDJ.FEEEJ.,1217,56,31,0.08393120765686035
BFS,FBBB..F.GH.JAAGH.JCCDD.J...IEE...I..,1247,50,31,0.08369946479797363
BFS,BBBICC...I...AAJKLDDDJKL..HEELFFHGG.,1592,52,31,0.1211392879486084
BFS,....I.BBBGIJAAFGIJE.FCCJEDDH.....H..,1329,62,31,0.09263896942138672
BFS,J..LBBJCCL.MAAK..MDDKEEMFFFGG.HHIII.,1481,44,31,0.10983920097351074
BFS,F...IKFBBBIKAAG.JKCCGHJ....HDDEEEH..,1104,55,31,0.08180356025695801
BFS,HBBJCCH..JL.HAAKL.DDIKL...IEE..FFGG.,1007,43,31,0.07316803932189941
BFS,G..JBBGCCJLMAAI.LMH.IDDMHEEK..FFFK..,1333,48,31,0.10155844688415527
BFS,IBBCC.I.JKDDAAJK.M.EEFFMGGGL..HH.L..,909,55,31,0.0631718635559082
BFS,BBB..JF...IJF.AAIKFCCCIK..GH..DDGHEE,1350,46,31,0.09686875343322754
BFS,G.IJBBG.IJLMHAA.LMHCCDDMEE.K..FFFK..,1363,47,31,0.0985865592956543
BFS,GBBCCKG....KG.AA.LHDDJ.LH.IJEEFFIJ..,516,47,31,0.03383064270019531
BFS,IJBBCCIJDDL.IJAALMEEK.LM..KFFNGGHH.N,1311,45,31,0.10113358497619629
BFS,GH.BBBGHCCJK.HAAJKDDI.JL..IEELFFF..L,1262,45,31,0.10199451446533203
BFS,BBCCCLDD..KLAA..KMHIEEKMHIJFFFGGJ...,1091,52,31,0.08397817611694336
BFS,F..BBBF..HIJFAAHIJCCGHIK..GDDKEEE..K,773,48,31,0.06589126586914062
BFS,.BBCCCDDD.JKAAI.JK.HI.EE.HFFFLGGG..L,831,50,31,0.06575727462768555
BFS,.BBB.LCCCJ.L.AAJ.LDDIK..H.IKEEHFFGG.,915,53,31,0.06588411331176758
BFS,.GHBBB.GH..JAAH..JFCCDDJFEEI.....I..,651,56,31,0.040560245513916016
BFS,.BB.CC..JDDDAAJL..IEELFFI.KGGMHHK..M,700,50,31,0.04681801795959473
BFS,FBBHCCF.GH.IAAGH.I..GDDJ.....JEE...J,652,57,31,0.044239044189453125
BFS,E.....E.GBBBF.GAAJFCCHIJ...HIKDDDH.K,949,45,31,0.06897521018981934
BFS,BBBJ.KCC.J.KAA.J.LHDDEELH.IFFFGGI...,745,46,31,0.05556440353393555
BFS,.HBBCC.H..K..HAAKLDDIJKL..IJEE.FFGG.,636,48,31,0.04402875900268555
BFS,.BBBCCDDDJ.KAAIJ.KEEI..LHFF..LHGGG.L,725,38,31,0.04730033874511719
BFS,BBBKCCIDDK..I.JAALEEJFFL..JGGG.HH...,355,48,31,0.024413347244262695
BFS,BBB.L.GCC.LMGIAALMHIKDDNHJKEEN.JFFFN,781,40,31,0.05988478660583496
BFS,FBBHIKF.GHIKAAGHJL.CCCJLDDD.JLEEE...,875,43,31,0.06414055824279785
BFS,BBBCCMDDEELMAAJKLN..JK.NIFFK..IGGGHH,707,40,31,0.05111217498779297
BFS,I.BBCCI.DDEEAAK..MJ.KFFMJGGL.MHHHL..,773,47,31,0.058518409729003906
BFS,BBBKCCI..KDDI.AA.LIEEE.L..JFFMGGJHHM,930,45,31,0.06908535957336426
BFS,.HBBBK.HCCJK.HAAJLDDI.JL..IEE..FFGG.,976,42,31,0.07456779479980469
BFS,BBBGIJ..FGIJAAF.IKE.CCCKE..H..E..HDD,663,46,31,0.05130267143249512
BFS,.BBCCCDDDJ.KAAIJ.KH.IEELHFF..LGGG..L,610,39,31,0.045079708099365234
BFS,JBBCCCJDDEEEJAAL..FFKL.M..KGGMHHII.M,389,44,31,0.02636432647705078
BFS,E....IEBBB.IAAFG.JCCFG.J...HDD...H..,496,58,31,0.030260324478149414
BFS,...G....FGBBAAFH.ICC.H.IEDDD.JE....J,480,55,31,0.029349565505981445
BFS,GH.BBBGHCCJKGHAAJKDDI.JL..IEELFFF..L,817,45,31,0.046407222747802734
BFS,HIBBCCHI..KLHIAAKLDDJ.KM..JEEMFFGG.M,473,43,31,0.02008509635925293
BFS,BBB..J.....J..GAAJCCGIDD..HIEE..HFFF,729,46,31,0.026472806930541992
BFS,BBBCCK..HI.KAAHI..GDDIEEGFF.JL....JL,602,51,31,0.0363006591796875
BFS,KBB.CCKDD..N..LAANEELFFNGGGMHHIIIMJJ,728,44,31,0.04204130172729492
BFS,BBIK..GHIK.LGHAA.LGCCDDL..JEEEFFJ...,716,49,31,0.03579401969909668
BFS,GIBBBLGICC.LGIAA.LDDJK..H.JKEEH.JFFF,683,49,31,0.04166293144226074
BFS,IJBBCCIJDDM..JAAM.EEKLM...KLFF.GGHH.,676,50,31,0.02800440788269043
BFS,.BBCCCDDD..KAAI.JKEEI.JLHFF.JLHGGG.L,493,40,31,0.019454240798950195
BFS,.BBBCCDDD..KAAI.JKEEI.JLHFF.JLHGGG.L,493,40,31,0.02011251449584961
BFS,.HIBBL.HIK.LAAJK.MG.JCCMGDD..MGEEEFF,216,36,31,0.007935762405395508
BFS,.BBCCC.DDD.JAAHI.JG.HIEEGFFF.K.....K,430,48,31,0.015992164611816406
BFS,BBGIJ.E.GIJKEAAI.KF.HCCLF.H..LFDD..L,551,51,31,0.020055770874023438
BFS,.FBBBJ.F..IJAA..IK.GCCIK.GHDDDEEH...,542,43,31,0.019439697265625
BFS,BBBLCC...LDDIAAL.MI.KEEMJ.K.FFJGGGHH,207,40,31,0.007971763610839844
BFS,.GBBBJ.G..IJ.GAAIKCCH.IK..HDDD.EEFF.,412,42,31,0.015451908111572266
BFS,E...I.EBBBI.AAFGJ.CCFGJ....HDD...H..,306,58,31,0.009617090225219727
BFS,...G....FGBBAAFHI.CC.HI.EDDDJ.E...J.,291,55,31,0.009206295013427734
BFS,.FBB.K.FGI.KAAGI.LE.HJ.LE.HJ.LECCDDD,179,35,31,0.006119251251220703
BFS,.FBB.K.FGI.KAAGI.LE.HJ.LE.HJ.LECCCDD,185,35,31,0.006325483322143555
BFS,BBB..JE.G..JE.GAAJ..HICCF.HI..F.HDD.,354,44,31,0.011723995208740234
BFS,BBCCC...JDDDAAJL..IEELFFI.KGGMHHK..M,329,50,31,0.011704206466674805
BFS,HBBCCCHDDK..HAAK..EEJFFLI.J..LIGG..L,327,44,31,0.011694669723510742
BFS,.GBB.K.GHJ.KAAHJ.LF.ICCLF.I..LFDDDEE,151,35,31,0.005139589309692383
BFS,BBB..J.EG..J.EGAAJ..HICC.FHI...FHDD.,253,44,31,0.008873939514160156
BFS,BBB.JK..H.JKAAH..LFGCC.LFGI..LDDIEEE,207,44,31,0.007569789886474609
BFS,IKBBCCIKDDM.JKAAM.JEELM.J..LFFGGHH..,260,43,31,0.009595870971679688
BFS,IBB.CCI.KDDM..KAAMEEKL.MJFFLGGJHHH..,245,41,31,0.008826255798339844
BFS,IKBBCCIKDDM.IKAAM.JEELM.J..LFFGGHH..,248,43,31,0.008975744247436523
BFS,..IBBLCCI..LGHAAKMGHDDKMG..JEEFF.J..,8539,50,30,0.7148818969726562
BFS,BBBJ....IJCCAAI.KLGHDDKLGHEEKMFF...M,28618,58,30,1.8011951446533203
BFS,HBBJCCHDDJ.LAAI..L..IEEL.FFFK..GGGK.,20216,54,30,1.0880658626556396
BFS,..JBBBG.JKCCGAAK..HIDDLMHIEELMFF..L.,23362,53,30,1.5505576133728027
BFS,BBBJ.LCC.J.LHAAJ.MH.IDDMEEI.K.FFGGK.,10702,56,30,0.5579123497009277
BFS,BBB.LM.CC.LMAAJK.MI.JKDDI.EEFFGGHH..,24454,51,30,1.6084301471710205
BFS,.BBJLM.GHJLM.GHAAMCCI...F.IKDDFEEK..,16752,54,30,0.7876474857330322
BFS,BBBJKL.CCJKLAAI..MH.IDDMH.EEFFGG....,17838,49,30,0.9159755706787109
BFS,HBBCC.HDDDK.AAIJK...IJEE.FFF.L..GG.L,17587,52,30,1.1771986484527588
BFS,G.IBBBG.IJCCGAAJ...H..KL.HDDKLEEFFK.,18311,42,30,0.969684362411499
BFS,FBBBJKF..HJKAAGH.KCCGI.....IDD.EE...,20999,47,30,1.3107457160949707
BFS,BBI..LCCI..LAAJ..MGHJDDMGH.KEEGFFK..,4570,55,30,0.1847987174987793
BFS,F.BBBKF..HJK.AAHJ.CCGIJ...GIDDEE....,18679,47,30,0.8804972171783447
BFS,BBBCC....JDDAAIJ.LH.IEELHFF.KMGGG.KM,14557,43,30,0.7416250705718994
BFS,BBB.K..CC.K.AAHJ...GHJDD.GIEELFFI..L,10932,56,30,0.8070082664489746
BFS,BB.L..HJ.LCCHJAAMNIDD.MNI.KEENFFKGG.,15292,51,30,0.8427112102508545
BFS,BB.K..H..KCCHIAALMHIDDLMEEJ..NFFJGGN,2838,49,30,0.13285303115844727
BFS,BBBCCLDDDJ.LAAIJ....IEE.H.FFK.HGGGK.,10192,50,30,0.501579999923706
BFS,.HIJBB.HIJ.LAAI..LGCCDDLGEE.K.FF..K.,5518,58,30,0.23975682258605957
BFS,BBBCC.DDEEK.HAAJK.H.IJFF..IGGL.....L,7250,49,30,0.6400718688964844
BFS,GBBBKLGCCIKLAAHI.L..HJ.....JDDEEFF..,16637,52,30,0.819727897644043
BFS,HBBB..H.JKCCAAJK...I.KDD.IEELMFFGGLM,7114,55,30,0.3614792823791504
BFS,G.IBBBG.IJCCGAAJ.L.H..KL.HDDKLEEFFK.,12661,43,30,0.947237491607666
BFS,BBBJ.LFH.JKLFHAAK.CCI.K.G.IDD.GEEE..,10950,51,30,0.5330045223236084
BFS,HBBCC.HDDDK.AAIJK...IJEE.FFF.L.GGG.L,11386,53,30,0.5649678707122803
BFS,BBI..LGHI.KLGHAAKMGCCJ.M...JDD.EEJFF,3711,47,30,0.17619085311889648
BFS,...J..FBBJKLFHAAKLGHCCKMG.IDDMEEI...,11699,51,30,0.5601680278778076
BFS,BBB.KL.CC.KLAAI..MH.IDDMHEEJFFGGGJ..,11800,48,30,0.8740119934082031
BFS,.BB.CC..KDD.AAKL..IJKLEEIJFFMNGGHHMN,10806,50,30,0.5557818412780762
BFS,E.GBBBE.GHCCEAAHIJ.F..IJ.FDDIK.....K,8161,47,30,0.3967471122741699
BFS,F.BBBKF..HJK.AAHJKCCGIJ...GIDDEE....,13700,48,30,0.6269340515136719
BFS,..JBBBCCJ.L.IAAKL.I..KDDEEFFFMGGHH.M,10051,49,30,0.4956362247467041
BFS,BB...KG...JKGAA.JL.CCCJLDDHIEE..HIFF,13405,44,30,0.9550397396087646
BFS,...JBBGCCJL.GAAKLMHDDKLMH.IEE.FFI...,10484,56,30,0.4975123405456543
BFS,BBBCCK..HDDKAAH.J.GEEEJ.G..IFF...I..,7018,61,30,0.3040642738342285
BFS,BBJ..MG.JCCMGAA..NHIKDDNHIKLEE.FFL..,4240,52,30,0.18565678596496582
BFS,..HBBBE.HI.KEAAI.K...IJLFGCCJLFGDDD.,8721,45,30,0.41880297660827637
BFS,BB.J.MFH.JLMFHAALMGCCK..G.IKDD..IEEE,5373,52,30,0.2510857582092285
